policyName,reason,applicationName,openTime,component,stage,threatLevel
Security-Medium,CVE-2019-12814,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",build,7
Security-Medium,CVE-2020-15250,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/junit/junit@4.8.1?type=jar",build,7
Security-Medium,sonatype-2017-0492,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/javax.mail/mailapi@1.4.2?type=jar",build,7
Security-Medium,CVE-2018-14335,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",build,7
Security-Medium,sonatype-2016-0397,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-core@2.0.4?type=jar",build,7
Security-Critical,CVE-2016-1000031,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.2.2?type=jar",build,10
Security-Critical,CVE-2007-4575,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/hsqldb/hsqldb@1.8.0.7?type=jar",build,10
Security-Critical,sonatype-2015-0002,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/apache-collections/commons-collections@3.1?type=jar",build,10
Security-Critical,CVE-2019-17571,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,10
Security-Critical,CVE-2022-23305,wg1,2022-01-22T18:06:48.100+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,10
Security-Critical,CVE-2022-23307,wg1,2022-01-22T18:06:48.100+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,10
Security-Critical,CVE-2016-1000027,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/org.springframework/spring-web@5.2.4.RELEASE?type=jar",build,10
Security-Critical,CVE-2021-42392,wg1,2022-01-22T18:06:48.100+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",build,10
Security-High,CVE-2016-9879,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",build,9
Security-High,CVE-2021-22112,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",build,9
Security-High,sonatype-2017-0641,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",build,9
Security-High,CVE-2013-2186,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.2.2?type=jar",build,9
Security-High,CVE-2014-0050,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.2.2?type=jar",build,9
Security-High,CVE-2016-3092,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.2.2?type=jar",build,9
Security-High,CVE-2019-11272,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/org.springframework.security/spring-security-core@3.2.4.RELEASE?type=jar",build,9
Security-High,CVE-2021-4104,wg1,2022-01-22T18:06:48.100+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,9
Security-High,CVE-2022-23302,wg1,2022-01-22T18:06:48.100+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,9
Security-High,sonatype-2010-0053,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,9
Security-High,CVE-2021-22118,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/org.springframework/spring-web@5.2.4.RELEASE?type=jar",build,9
Security-High,CVE-2015-0254,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/javax.servlet/jstl@1.2?type=jar",build,9
Security-High,CVE-2019-0227,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/axis/axis@1.2?type=jar",build,9
Security-High,CVE-2016-5007,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/org.springframework.security/spring-security-config@3.2.4.RELEASE?type=jar",build,9
Security-High,CVE-2015-0254,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/apache-taglibs/standard@1.1.2?type=jar",build,9
Security-High,CVE-2020-25649,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",build,9
Security-High,sonatype-2017-0312,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",build,9
Security-High,CVE-2014-0114,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/commons-beanutils/commons-beanutils@1.6?type=jar",build,9
Security-High,CVE-2022-23221,wg1,2022-01-22T18:06:48.100+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",build,9
Security-High,sonatype-2020-1324,wg1,2022-01-22T18:06:48.100+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",build,9
Security-High,sonatype-2017-0355,wg1,2021-12-21T09:25:30.465+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-core@2.0.4?type=jar",build,9
Security-Medium,sonatype-2014-0015,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2014-0016,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2014-0017,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2014-0060,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2014-0068,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2014-0069,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2014-0248,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2015-0057,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2015-0059,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2015-0078,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2015-0080,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2016-0272,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2016-0282,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2017-0023,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2017-0486,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,sonatype-2020-0336,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,7
Security-Medium,CVE-2018-1199,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",source,7
Security-Medium,sonatype-2017-0507,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",source,7
Security-Medium,sonatype-2020-1270,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",source,7
Security-Medium,sonatype-2014-0173,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.2.2?type=jar",source,7
Security-Medium,CVE-2020-11023,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20jquery@1.10.2",source,7
Security-Medium,sonatype-2014-0026,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20jquery@1.10.2",source,7
Security-Medium,CVE-2019-3795,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/org.springframework.security/spring-security-core@3.2.4.RELEASE?type=jar",source,7
Security-Medium,CVE-2020-5408,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/org.springframework.security/spring-security-core@3.2.4.RELEASE?type=jar",source,7
Security-Medium,sonatype-2017-0492,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/javax.mail/mail@1.4.2?type=jar",source,7
Security-Medium,sonatype-2015-0115,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20angular-ui-bootstrap@0.11.0",source,7
Security-Medium,CVE-2007-2353,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/axis/axis@1.2?type=jar",source,7
Security-Medium,CVE-2012-5784,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/axis/axis@1.2?type=jar",source,7
Security-Medium,CVE-2014-3596,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/axis/axis@1.2?type=jar",source,7
Security-Medium,CVE-2018-1199,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/org.springframework.security/spring-security-config@3.2.4.RELEASE?type=jar",source,7
Security-Medium,sonatype-2015-0356,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/jquery-form@3.50.0",source,7
Security-Medium,CVE-2021-22060,wg10,2022-01-22T18:53:11.457+0000,"pkg:maven/org.springframework/spring-webmvc@5.2.4.RELEASE?type=jar",source,7
Security-Medium,sonatype-2018-0705,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/commons-io/commons-io@1.3.2?type=jar",source,7
Security-Medium,CVE-2018-14042,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20bootstrap@3.1.1",source,7
Security-Medium,CVE-2018-20676,wg10,2022-02-08T00:00:34.937+0000,"pkg:a-name/org.webjars%20bootstrap@3.1.1",source,7
Security-Medium,CVE-2019-8331,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20bootstrap@3.1.1",source,7
Security-Medium,sonatype-2016-0129,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20bootstrap@3.1.1",source,7
Security-Medium,sonatype-2018-0607,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20bootstrap@3.1.1",source,7
Security-Medium,CVE-2019-12384,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",source,7
Security-Medium,CVE-2019-12814,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",source,7
Security-Medium,CVE-2020-15250,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/junit/junit@4.8.1?type=jar",source,7
Security-Medium,sonatype-2017-0492,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/javax.mail/mailapi@1.4.2?type=jar",source,7
Security-Medium,CVE-2018-14335,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",source,7
Security-Medium,sonatype-2016-0397,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-core@2.0.4?type=jar",source,7
Security-Critical,CVE-2016-1000031,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.2.2?type=jar",source,10
Security-Critical,CVE-2007-4575,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/hsqldb/hsqldb@1.8.0.7?type=jar",source,10
Security-Critical,sonatype-2015-0002,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/commons-collections/commons-collections@3.1?type=jar",source,10
Security-Critical,CVE-2019-17571,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",source,10
Security-Critical,CVE-2022-23305,wg10,2022-01-22T18:53:11.457+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",source,10
Security-Critical,CVE-2022-23307,wg10,2022-01-22T18:53:11.457+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",source,10
Security-Critical,CVE-2021-42392,wg10,2022-01-22T18:53:11.457+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",source,10
Security-Critical,CVE-2022-23221,wg10,2022-02-08T00:00:34.937+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",source,10
Security-High,sonatype-2014-0043,wg10,2021-12-14T00:00:26.231+0000,"pkg:a-name/org.webjars%20angularjs@1.2.16",source,9
Security-High,CVE-2016-9879,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",source,9
Security-High,CVE-2021-22112,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",source,9
Security-High,sonatype-2017-0641,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",source,9
Security-High,CVE-2013-2186,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.2.2?type=jar",source,9
Security-High,CVE-2014-0050,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.2.2?type=jar",source,9
Security-High,CVE-2016-3092,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.2.2?type=jar",source,9
Security-High,sonatype-2019-0115,wg10,2022-02-09T00:00:22.493+0000,"pkg:a-name/org.webjars%20jquery@1.10.2",source,9
Security-High,CVE-2019-11272,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/org.springframework.security/spring-security-core@3.2.4.RELEASE?type=jar",source,9
Security-High,CVE-2021-4104,wg10,2022-01-08T00:00:32.889+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",source,9
Security-High,CVE-2022-23302,wg10,2022-02-08T00:00:34.937+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",source,9
Security-High,sonatype-2010-0053,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",source,9
Security-High,CVE-2015-0254,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/javax.servlet/jstl@1.2?type=jar",source,9
Security-High,CVE-2016-5007,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/org.springframework.security/spring-security-config@3.2.4.RELEASE?type=jar",source,9
Security-High,CVE-2015-0254,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/taglibs/standard@1.1.2?type=jar",source,9
Security-High,CVE-2020-25649,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",source,9
Security-High,sonatype-2017-0312,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",source,9
Security-High,sonatype-2020-1324,wg10,2021-12-18T00:00:25.650+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",source,9
Security-High,sonatype-2017-0355,wg10,2021-12-14T00:00:26.231+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-core@2.0.4?type=jar",source,9
Security-Medium,CVE-2018-1199,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",build,7
Security-Medium,sonatype-2017-0507,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",build,7
Security-Medium,sonatype-2020-1270,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",build,7
Security-Medium,sonatype-2014-0173,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.2.2?type=jar",build,7
Security-Medium,CVE-2019-3795,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/org.springframework.security/spring-security-core@3.2.4.RELEASE?type=jar",build,7
Security-Medium,CVE-2020-5408,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/org.springframework.security/spring-security-core@3.2.4.RELEASE?type=jar",build,7
Security-Medium,CVE-2020-5421,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/org.springframework/spring-web@5.2.4.RELEASE?type=jar",build,7
Security-Medium,CVE-2021-22096,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/org.springframework/spring-web@5.2.4.RELEASE?type=jar",build,7
Security-Medium,sonatype-2017-0492,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/javax.mail/mail@1.4.2?type=jar",build,7
Security-Medium,CVE-2007-2353,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/axis/axis@1.2?type=jar",build,7
Security-Medium,CVE-2012-5784,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/axis/axis@1.2?type=jar",build,7
Security-Medium,CVE-2014-3596,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/axis/axis@1.2?type=jar",build,7
Security-Medium,CVE-2018-1199,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/org.springframework.security/spring-security-config@3.2.4.RELEASE?type=jar",build,7
Security-Medium,CVE-2021-22060,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/org.springframework/spring-webmvc@5.2.4.RELEASE?type=jar",build,7
Security-Medium,sonatype-2018-0705,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/commons-io/commons-io@1.3.2?type=jar",build,7
Security-Medium,CVE-2019-12384,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",build,7
Security-Medium,CVE-2019-12814,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",build,7
Security-Medium,CVE-2020-15250,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/junit/junit@4.8.1?type=jar",build,7
Security-Medium,sonatype-2017-0492,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/javax.mail/mailapi@1.4.2?type=jar",build,7
Security-Medium,CVE-2018-14335,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",build,7
Security-Medium,sonatype-2016-0397,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-core@2.0.4?type=jar",build,7
Security-Critical,CVE-2016-1000031,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.2.2?type=jar",build,10
Security-Critical,CVE-2007-4575,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/hsqldb/hsqldb@1.8.0.7?type=jar",build,10
Security-Critical,sonatype-2015-0002,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/apache-collections/commons-collections@3.1?type=jar",build,10
Security-Critical,CVE-2019-17571,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,10
Security-Critical,CVE-2022-23305,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,10
Security-Critical,CVE-2022-23307,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,10
Security-Critical,CVE-2016-1000027,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/org.springframework/spring-web@5.2.4.RELEASE?type=jar",build,10
Security-Critical,CVE-2021-42392,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",build,10
Security-High,CVE-2016-9879,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",build,9
Security-High,CVE-2021-22112,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",build,9
Security-High,sonatype-2017-0641,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",build,9
Security-High,CVE-2013-2186,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.2.2?type=jar",build,9
Security-High,CVE-2014-0050,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.2.2?type=jar",build,9
Security-High,CVE-2016-3092,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/commons-fileupload/commons-fileupload@1.2.2?type=jar",build,9
Security-High,CVE-2019-11272,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/org.springframework.security/spring-security-core@3.2.4.RELEASE?type=jar",build,9
Security-High,CVE-2021-4104,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,9
Security-High,CVE-2022-23302,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,9
Security-High,sonatype-2010-0053,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/log4j/log4j@1.2.17?type=jar",build,9
Security-High,CVE-2021-22118,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/org.springframework/spring-web@5.2.4.RELEASE?type=jar",build,9
Security-High,CVE-2015-0254,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/javax.servlet/jstl@1.2?type=jar",build,9
Security-High,CVE-2019-0227,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/axis/axis@1.2?type=jar",build,9
Security-High,CVE-2016-5007,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/org.springframework.security/spring-security-config@3.2.4.RELEASE?type=jar",build,9
Security-High,CVE-2015-0254,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/apache-taglibs/standard@1.1.2?type=jar",build,9
Security-High,CVE-2020-25649,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",build,9
Security-High,sonatype-2017-0312,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.9?type=jar",build,9
Security-High,CVE-2014-0114,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/commons-beanutils/commons-beanutils@1.6?type=jar",build,9
Security-High,CVE-2022-23221,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",build,9
Security-High,sonatype-2020-1324,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/com.h2database/h2@1.4.187?type=jar",build,9
Security-High,sonatype-2017-0355,wg10,2022-01-22T18:07:20.628+0000,"pkg:maven/com.fasterxml.jackson.core/jackson-core@2.0.4?type=jar",build,9
Security-Medium,CVE-2018-1199,wg2,2022-01-22T18:07:53.201+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",build,7
Security-Medium,sonatype-2017-0507,wg2,2022-01-22T18:07:53.201+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",build,7
Security-Medium,sonatype-2020-1270,wg2,2022-01-22T18:07:53.201+0000,"pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE?type=jar",build,7
